"CUSTOMER_ID_","EMAIL_ADDRESS_","MOBILE_NUMBER_","QA_SR_SRA","QA_APELLIDOS","QA_NOMBRES","QA_FECHA_NAC","QA_FECHA_CUMPL_DIA","QA_FECHA_CUMPL_MES","QA_SEXO","QA_EDAD","QA_VIP","QA_NO_LLAMAR_NUNCA","QA_CLIENTE","QA_DIRECCION","QA_NO_LLAMAR_NUNCA_CORREO","QA_NRO_DE_AFILIADO","COUNTRY_"
"DNI33589554","natalia@test.com","1123568945","","ESPINOLA","NATALIA","1996-08-01","01","08","",26,"","N","TRAVEL ACE COLOMBIA","","N","",""
"DNI11111111","dasdasds@gafsadas.com","3515555555","","CORDOBA","STEFANO","2001-03-22","22","03","",21,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"CI35123123N","joaquin@gmail.com","","","GUERRA","JOAGUIN","1971-06-10","10","06","",51,"","N","SURVIEW S.A.","","N","",""
"Otros1673288313","mailbox-murray-sdujaqrkqv@yopmail.com","","","ROMERO","DIEGO QA ADTG","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"Otros1673363651","mailbox-murray-e6aiqhahul@yopmail.com","","","ROMERO","DIEGO QA ADTK","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"Otros1673363702","mailbox-murray-nndmchamjs@yopmail.com","","","ROMERO","DIEGO QA ADTX","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"Otros1673462205","mailbox-murray-kdwfsyiix6@yopmail.com","","","ROMERO","DIEGO QA ADTE","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Pasaporte42655443I","juan.murguia@universal-assistance.com","1168334892","","ALVAREZ","JULIAN","2000-12-12","12","12","",22,"","N","CF TLMK ARGENTINA","","N","",""
"RUT121267942","jmouzza@acl.cl","56952566779","","ROMERO","ANDRES","1988-01-17","17","01","",35,"","N","BCI SEGUROS","","N","",""
"DNI28505270","gustavo.santoro@osde.com.ar","1145111560","","LOBO","PAULA","1993-04-01","01","04","",29,"","N","INTERTURIS","","N","",""
"RUT156814725","soledad.aravena@anschile.cl","56987678767","","PRUEBA","PAMELA","1990-01-25","25","01","",33,"","N","TRAVEL ACE CHILE S.A","","N","",""
"PasaportePRUEPRUEPRUE1302199825AM","M.MASSIEL@MUNDOJOVEN.COM","","","PRUEBAS","PRUEBAS","1998-02-13","13","02","",25,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros1673383113","mailbox-murray-atkur6ld45@yopmail.com","","","ROMERO","DIEGO QA ADTO","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros1673453804","mailbox-murray-ldglfw2e5n@yopmail.com","","","ROMERO","DIEGO QA ADTL","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"Otros1673454631","mailbox-murray-xxlkfnbwbz@yopmail.com","","","ROMERO","DIEGO QA ADTW","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"DNI29999999","anabel.orbez@ua.com.ar","0999999","","ANA","ANABEL","1982-04-29","29","04","",40,"","N","TRAVEL ACE COLOMBIA","","N","",""
"DNI11111111","carlos.garay@flybondi.com","","","GARAY EZE GIG UAI FULL QA","CARLOS","1980-01-01","01","01","",43,"","N","CF RETAIL AEREOS","","N","",""
"DNI38808175","sebastian.vicondo@ua.com.ar","1152647489","","VICONDO","SEBASTIAN","1995-03-26","26","03","",27,"","N","TRAVEL ACE COLOMBIA","","N","",""
"PasaportePAC32432432","j.garoz@mundojoven.com","","","GAROZ","JUA","2001-02-15","15","02","",22,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Pasaporte37020407K","lucasfull92@hotmail.com","1212121212","","ARGAÑARAZ","LUCAS ARIEL","1992-09-03","03","09","",30,"","N","CARNIVAL","","N","",""
"Pasaporte21595181C","karina.aguilera@gmail.com","","","AGUILERA","ANA KARINA","1971-06-10","10","06","",51,"","N","TRAVEL ACE COLOMBIA","","N","",""
"CC1001825069","gv","","","OEJA N","NSH BKDS","2001-10-16","16","10","M",21,"","N","FUERA DE BASE BOLIVIA","","N","T01654554",""
"DNI37020407","lucasfull92@hotmail.com","11123123123","","ARGAÑARAZ","LUCAS ARIEL","1992-09-03","03","09","",30,"","N","","","N","",""
"CI85812454","test_user_58141054@testuser.com","","","APRO","APRO","2004-07-15","15","07","",18,"","N","SURVIEW S.A.","","N","",""
"Otros1673445153","mailbox-murray-rozz5lsyqo@yopmail.com","","","ROMERO","DIEGO QA ADTB","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros1673453815","mailbox-murray-xjftbz9dqf@yopmail.com","","","ROMERO","DIEGO QA ADTZ","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"Otros1673460065","mailbox-murray-b0durufrjj@yopmail.com","","","ROMERO","DIEGO QA ADTT","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"RUT163550105","fernandolorca@gmail.com","","","BELTRAN","FRANCISCO","1986-02-18","18","02","",37,"","N","TRAVEL ACE CHILE S.A","","N","",""
"RUT172644503","fernandolorca@gmail.com","","","OSCA LORCA","ALBERTO","1986-02-18","18","02","",37,"","N","TRAVEL ACE CHILE S.A","","N","",""
"DNI19991108","gaston.timchuk@ua.com.ar","1231213","","TEVEZ","CARLOS","1999-11-11","11","11","",23,"","N","TRAVEL ACE COLOMBIA","","N","",""
"Otros1673460118","mailbox-murray-tetlgc5xaj@yopmail.com","","","ROMERO","DIEGO QA ADTX","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"DNI11111111","gustavo.santoro@osde.com.ar","38715434334","","REPETTO","ELISA JOSEFA","1956-11-13","13","11","",66,"","N","INTERTURIS","","N","",""
"RUT16088150K","victor@fenrir.cl","","","TEST","TEST","1986-04-16","16","04","",36,"","N","TRAVEL ACE CHILE S.A","","N","",""
"RUT249726192","quimeyfernandez@hotmail.com","","","FERNANDEZ","QUIMEY","1982-06-28","28","06","",40,"","N","TRAVEL ACE CHILE S.A","","N","",""
"DNI38808177","sebastian.vicondo@ua.com.ar","1150275364","","BURLAND","FERNANDO","1995-03-26","26","03","",27,"","N","TRAVEL ACE COLOMBIA","","N","",""
"CC23445644","juliana.sanchez@universal-assistance.com","3165342312","","PRUEBA","JULIANA","1996-02-06","06","02","",27,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"DNI22255677","celeste.aguirre@flybondi.com","","","A","C","1993-06-04","04","06","",29,"","N","CF RETAIL AEREOS","","N","",""
"DNI45554545454","juancaco@gmail.com","","","CACO","JUAN","2003-06-05","05","06","",19,"","N","CORP HUMANO SEG DE REP DOMINICANA UADU","","N","",""
"DNI42015545455","juanlinares@gmail.com","","","LINARES","JUAN","2005-10-08","08","10","",17,"","N","CORP HUMANO SEG DE REP DOMINICANA UADU","","N","",""
"RUT128706313","fernandolorca@gmail.com","","","PEREZ","ERNESTO","2022-02-02","02","02","",1,"","N","TRAVEL ACE CHILE S.A","","N","",""
"RUT241568628","fernandolorca@gmail.com","","","CVASQUEZ O.","RENATO","2022-02-04","04","02","",1,"","N","TRAVEL ACE CHILE S.A","","N","",""
"RUT172644503","fernandolorca@gmail.com","","","PEDRO","ALE","1973-02-02","02","02","",50,"","N","TRAVEL ACE CHILE S.A","","N","",""
"RUT163550105","fernandolorca@gmail.com","","","FFV OFF","FERNANDO","1973-02-01","01","02","",50,"","N","TRAVEL ACE CHILE S.A","","N","",""
"RUT172644503","fernandolorca@gmail.com","","","SF","SF","1972-02-03","03","02","",51,"","N","TRAVEL ACE CHILE S.A","","N","",""
"RUT168879415","fernandolorca@gmail.com","","","NARANJO LORCA","ALBERTO","1971-02-04","04","02","",52,"","N","TRAVEL ACE CHILE S.A","","N","",""
"DNI36761360","eric.viera@flybondi.com","","","VIERA","ERIC","1992-06-03","03","06","",30,"","N","CF RETAIL AEREOS","","N","",""
"PasaporteAS15022023","angeles.esnaola@ua.com.ar","","","DIAZ","MARTIN","1981-11-28","28","11","",41,"","N","CORRES ARAG ESPAÑA","","N","AS15022023",""
"DNI002312892","santiago.fernandez@ua.com.ar","","","PEREJIL","MARTIN","2006-09-20","20","09","",16,"","N","CORP AMR SALUD","","N","7823",""
"PasaporteASDFSADF","g.montes@viajaseguro.com","","","ASDF","ASDF","1996-02-01","01","02","",27,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"PasaporteASDFSDAF","g.montes@viajaseguro.com","","","ASDF","AFSDF","1996-02-06","06","02","",27,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros1673443515","mailbox-murray-wt3lden8zk@yopmail.com","","","ROMERO","DIEGO QA ADTR","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"RUT163550105","fernandolorca@gmail.com","","","TENHANN","OSCAR","2014-01-02","02","01","",9,"","N","TRAVEL ACE CHILE S.A","","N","",""
"RUT172644503","fernandolorca@gmail.com","","","ASTE","OSVALDO","2013-01-02","02","01","",10,"","N","TRAVEL ACE CHILE S.A","","N","",""
"RUT241568628","fernandolorca@gmail.com","","","GAITAN","ORLANDO","1974-01-02","02","01","",49,"","N","TRAVEL ACE CHILE S.A","","N","",""
"RUT248825855","fernandolorca@gmail.com","","","GARRIDO","OSLA","1973-01-03","03","01","",50,"","N","TRAVEL ACE CHILE S.A","","N","",""
"DNI46644453","test@despegar.com","","","TST","TEST","1980-01-01","01","01","",43,"","N","DESPEGAR ARGENTINA CF","","N","",""
"CC10317465321","ua@ua.com","","","VARGAS BRAVO","BRAYAN FERNANDO","1996-08-19","19","08","M",26,"","N","CORP HOSPITAL ITALIANO","","N","1017567",""
"Otros1673268892","mailbox-murray-djq4ovfhgk@yopmail.com","","","ROMERO","DIEGO QA ADTL","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros1673268936","mailbox-murray-odhfkgpoav@yopmail.com","","","ROMERO","DIEGO QA ADTK","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"Otros1673273570","mailbox-murray-isbtagex8w@yopmail.com","","","ROMERO","DIEGO QA ADTX","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros1673274453","mailbox-murray-cigel33oqv@yopmail.com","","","ROMERO","DIEGO QA ADTS","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"Otros1673281428","mailbox-murray-0dk45lzlv2@yopmail.com","","","ROMERO","DIEGO QA ADTY","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros1673281478","mailbox-murray-ftvjlrwdei@yopmail.com","","","ROMERO","DIEGO QA ADTQ","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"Otros1673281495","mailbox-murray-fzrgubw7np@yopmail.com","","","ROMERO","DIEGO QA ADTE","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"Otros1673357989","mailbox-murray-x586iun8im@yopmail.com","","","ROMERO","DIEGO QA ADTU","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros1673363083","mailbox-murray-y0jb6ctxgv@yopmail.com","","","ROMERO","DIEGO QA ADTX","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"Otros1673366690","mailbox-murray-a0dif7wbz8@yopmail.com","","","ROMERO","DIEGO QA ADTQ","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros1673368220","mailbox-murray-78qgk84n5e@yopmail.com","","","ROMERO","DIEGO QA ADTL","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"Otros1673385830","mailbox-murray-hk6kf5fsqi@yopmail.com","","","ROMERO","DIEGO QA ADTY","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros1673438243","mailbox-murray-oztjpopqnn@yopmail.com","","","ROMERO","DIEGO QA ADTX","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros1673443426","mailbox-murray-rjyxkyggff@yopmail.com","","","ROMERO","DIEGO QA ADTU","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"DNI20736153","jonathan.fernandez@ua.com.ar","","","CARLOS","ROBERTO","1968-01-10","10","01","",55,"","N","CORP ACA SALUD-AVALIAN","","N","123123",""
"Otros1673451653","mailbox-murray-ckiktuxaui@yopmail.com","","","ROMERO","DIEGO QA ADTV","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"Otros1673455595","mailbox-murray-csixw4p0xz@yopmail.com","","","ROMERO","DIEGO QA ADTG","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros1673462210","mailbox-murray-lfqgdwygdp@yopmail.com","","","ROMERO","DIEGO QA ADTP","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"DNI39672042","belen.brizuela@universal-assistance.com","01143236071","","BRIZUELA","BELÉN","1996-11-11","11","11","",26,"","N","CF TLMK ARGENTINA CORPORATIVO","","N","",""
"Otros1673553579","mailbox-murray-pwptjwsl0w@yopmail.com","","","ROMERO","DIEGO QA ADTS","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros1673554420","mailbox-murray-ksd7itegnj@yopmail.com","","","ROMERO","DIEGO QA ADTM","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros1673555187","mailbox-murray-85w07z7jk6@yopmail.com","","","ROMERO","DIEGO QA ADTS","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"RUT40641323","agustina.bielat@universal-assistance.com","1","","BIELAT","AGUSTINA","1997-08-16","16","08","",25,"","N","AGENCIA DE VIAJES TURAVION SPA","","N","",""
"RUT30641323","agustina.bielat@universal-assistance.com","1","","BIELAT","GONZALO","1986-06-15","15","06","",36,"","N","AGENCIA DE VIAJES TURAVION SPA","","N","",""
"RUT20641323","agustina.bielat@universal-assistance.com","1","","BIELAT","SABRINA","1980-02-02","02","02","",43,"","N","AGENCIA DE VIAJES TURAVION SPA","","N","",""
"RUT10641323","agustina.bielat@universal-assistance.com","1","","BIELAT","DIEGO","1978-03-06","06","03","",45,"","N","AGENCIA DE VIAJES TURAVION SPA","","N","",""
"RUT0641323","agustina.bielat@universal-assistance.com","1","","NAVARRO","NORA","1955-12-24","24","12","",67,"","N","AGENCIA DE VIAJES TURAVION SPA","","N","",""
"RUT00641323","agustina.bielat@universal-assistance.com","1","","MACHADO","JUAN","1952-08-24","24","08","",70,"","N","AGENCIA DE VIAJES TURAVION SPA","","N","",""
"Pasaporte40641323","agustina.bielat@universal-assistance.com","1","","BIELAT","AGUSTINA","1997-08-16","16","08","",25,"","N","TRAVEL ACE COLOMBIA","","N","",""
"DNI35325386","brenda.vargas@ua.com.ar","","","Teat","Brenda","1990-08-28","28","08","",32,"","N","","","N","",""
"DNI34567899","a@b.com","12345678","","DEF","ABC","1982-11-19","19","11","",40,"","N","","","N","",""
"Otros1673876815","mailbox-murray-ma2euotqcc@yopmail.com","","","ROMERO","DIEGO QA ADTJ","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"RUT146821677","jmouzza@acl.cl","56952566778","","PEREZ","MARIO","1988-01-17","17","01","",35,"","N","BCI SEGUROS","","N","",""
"RUT175389458","jmouzza@acl.cl","56952566779","","TENREIRO","CARLOS","1988-01-17","17","01","",35,"","N","BCI SEGUROS","","N","",""
"Otros1674139455","capacitacionbestday@despegar.com","","","RULFO","JUAN","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros1674139456","capacitacionbestday@despegar.com","","","DEL TORO","GUILLERMO","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros1674139457","capacitacionbestday@despegar.com","","","GUERRERO","GONZALO","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros1674139458","capacitacionbestday@despegar.com","","","PARAMO","PEDRO","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"CPF99572697986","leonel.quiroga@despegar.com","","","TEST","TEST","1980-01-01","01","01","",43,"","N","TA BRASIL CHUBB","","N","",""
"RUT193619193","miguel.povea@anschile.cl","56999999999","","WQEWQE","DSADSA","1997-02-13","13","02","",26,"","N","TRAVEL ACE CHILE S.A","","N","",""
"DNI31453416","agustina.bielat@universal-assistance.com","1134770984","","RAFFAGHELLO","ORNELLA CARLA","1997-08-16","16","08","",25,"","N","INTERTURIS","","N","",""
"DNI35698544","prueba@ua.com.ar","","","Espinola","Adrian","1994-01-03","03","01","",29,"","N","","","N","",""
"RUT163550105","fernandolorca@gmail.com","","","LORCA","FER","1952-02-04","04","02","",71,"","N","TRAVEL ACE CHILE S.A","","N","",""
"RUT16088150K","victor@fenrir.cl","","","VICTOR","TEST","1986-04-16","16","04","",36,"","N","TRAVEL ACE CHILE S.A","","N","",""
"RUT120158503","mauricio.martinez@convision.cl","","","MARTÍNEZ","MAURICIO","1972-03-03","03","03","",51,"","N","TRAVEL ACE CHILE S.A","","N","",""
"RUT232914521","mauricio.martinez@convision.cl","","","MARTÍNEZ","BENJAMIN","1972-03-03","03","03","",51,"","N","TRAVEL ACE CHILE S.A","","N","",""
"DNI87878787","francisco.astudillo@flybondi.com","","","EXCHANGE","PRUEBA","1996-03-30","30","03","",26,"","N","CF RETAIL AEREOS","","N","",""
"RUT163550105","fernandolorca@gmail.com","","","LORCA OLIVER","FERNANDO","1986-02-18","18","02","",37,"","N","TRAVEL ACE CHILE S.A","","N","",""
"RUT163550105","fernandolorca@gmail.com","","","LORCA LORCA","FER","1986-02-18","18","02","",37,"","N","TRAVEL ACE CHILE S.A","","N","",""
"RUT172865364","test@test.cl","","","TEST TEST","TEST","1987-12-09","09","12","",35,"","N","TRAVEL ACE CHILE S.A","","N","",""
"DNI38808177","sebastian.vicondo@ua.com.ar","","","Vicondotest","Sebastiantest","1995-03-25","25","03","M",27,"","N","","","N","",""
"DNI38808178","sebastian.vicondo@ua.com.ar","","","Vicondotest","Sebastiantest","1995-03-26","26","03","M",27,"","N","","","N","",""
"RUT16088150K","victor@fenrir.cl","","","TEST COFRE","TEST","1986-04-16","16","04","",36,"","N","TRAVEL ACE CHILE S.A","","N","",""
"DNI9732132","angeles.esnaola@ua.com.ar","","","MARTINEZ","ROMAN","1980-09-20","20","09","",42,"","N","CORP BRISTOL MEDICINE","","N","0903424|",""
"CPF02759905918","marceloramosbr@hotmail.com","","","RAMOS","MARCELO","1980-01-01","01","01","",43,"","N","TA BRASIL CHUBB","","N","",""
"Otros42193559","gaston.timchuk@ua.com.ar","1231234","","CARLOS","ROBERTO","1973-11-02","02","11","",49,"","N","TRAVEL ACE COLOMBIA","","N","",""
"DNI11111111","carlos.garay@flybondi.com","","","GARAY INT","CARLOS","1980-01-01","01","01","",43,"","N","CF RETAIL AEREOS","","N","",""
"DNI11111111","carlos.garay@flybondi.com","","","GARAU COR MDZ UAN FULL INT","CARLOS","1980-01-01","01","01","",43,"","N","CF RETAIL AEREOS","","N","",""
"DNI11111111","carlos.garay@flybondi.com","","","GARAY RIO EZE UAI FULL INT","CARLOS","1980-01-01","01","01","",43,"","N","CF RETAIL AEREOS","","N","",""
"DNI95888331","giovanna.almeida@ua.com.ar","","","ALMEIDA BARBOSA","GIOVANNA","1998-02-03","03","02","F",25,"","N","FUERA DE BASE COLOMBIA","","N","T01131415",""
"DNI38808177","sebastian.vicondo@ua.com.ar","1150275364","","TRANSFERENCIA","JUAN","1995-03-26","26","03","",27,"","N","TRAVEL ACE COLOMBIA","","N","",""
"DNI68758473","francisco.astudillo@flybondi.com","","","INTERSAO","PRUEBA","1990-10-10","10","10","",32,"","N","CF RETAIL AEREOS","","N","",""
"DNI20736153","gaston.timchuk@ua.com.ar","11625242432","","ALVAREZ","JULIAN","1999-11-11","11","11","",23,"","N","TRAVEL ACE COLOMBIA","","N","",""
"DNI65454654","francisco.astudillo@flybondi.com","","","BASIC","PRUEBA","1990-10-10","10","10","",32,"","N","CF RETAIL AEREOS","","N","",""
"DNI87878787","francisco.astudillo@flybondi.com","","","FULL","PRUEBA","2000-12-12","12","12","",22,"","N","CF RETAIL AEREOS","","N","",""
"DNI17022023203","emanuel.campos@ua.com.ar","","","17022023","EMMANUEL","1980-02-01","01","02","M",43,"","N","CORRES ARAG ESPAÑA","","N","17022023",""
"Pasaporte39672047G","belen.brizuela@universal-assistance.com","01115121212","","AGUDO","DANIEL","1996-11-11","11","11","",26,"","N","TRAVEL ACE COLOMBIA","","N","",""
"Pasaporte39672047H","belen.brizuela@universal-assistance.com","01115121212","","DE PADRON","HERNAN","1992-11-11","11","11","",30,"","N","TRAVEL ACE COLOMBIA","","N","",""
"Pasaporte39672047I","belen.brizuela@universal-assistance.com","01115121212","","ACOSTA","GUADALUPE","1996-11-11","11","11","",26,"","N","TRAVEL ACE COLOMBIA","","N","",""
"DNI36318553","belen.brizuela@universal-assistance.com","01115121212","","MARTINEZ","JULIAN EDUARDO","1992-11-11","11","11","",30,"","N","CF TLMK ARGENTINA CORPORATIVO","","N","1163",""
"Pasaporte39672047J","belen.brizuela@universal-assistance.com","01115121212","","CASTRO","ANGELA","1996-11-11","11","11","",26,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Pasaporte39672047S","belen.brizuela@universal-assistance.com","212121211221","","SPOSITO","ZOILO","1996-11-11","11","11","",26,"","N","TRAVEL ACE CHILE S.A","PRUEBA","N","","CHILE"
"Pasaporte39672047T","belen.brizuela@universal-assistance.com","212121211221","","BLANCO","JOHN","1992-11-11","11","11","",30,"","N","TRAVEL ACE CHILE S.A","","N","",""
"CC20736153","gaston.timchuk@ua.com.ar","112973512","","MARTINEZ","RODRIGO","1973-11-08","08","11","",49,"","N","TRAVEL ACE COLOMBIA","","N","",""
"DNI87878787","francisco.astudillo@flybondi.com","","","SSRS","PRUEBA","2000-12-12","12","12","",22,"","N","CF RETAIL AEREOS","","N","",""
"DNI42096068","rodrigo.torres@ua.com.ar","12312321312","","TORRES","RODRIGO","1999-10-21","21","10","",23,"","N","TRAVEL ACE COLOMBIA","","N","",""
"PasaporteASDF","g.montes@viajaseguro.com","","","ASFD","ASDF","1996-02-01","01","02","",27,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros12233445","celeste.aguirre@flybondi.com","","","VARELA","CELESTE","1998-01-11","11","01","",25,"","N","CF RETAIL AEREOS","","N","",""
"DNI68758473","francisco.astudillo@flybondi.com","","","FULL","PRUEBA","1996-03-30","30","03","",26,"","N","CF RETAIL AEREOS","","N","",""
"DNI41062711","nahuel.m.villa@gmail.com","45119855","","VILLA","NAHUEL","1996-10-16","16","10","",26,"","N","INTERTURIS","","N","",""
"DNI33333333","belen.brizuela@ua.com.ar","011111111111","","TEST","TEST NAME","1996-07-13","13","07","",26,"","N","REFERIDOS Comercial Retail","","N","",""
"DNI41064455","test1@gmail.com","34118790","","PERRINO","LUCAS","1987-10-17","17","10","",35,"","N","INTERTURIS","","N","",""
"DNI41072211","test3@gmail.com","45117890","","ASDASDASD","CACACAC","1990-07-12","12","07","",32,"","N","INTERTURIS","","N","",""
"DNI42558965","nahuel.villa@softtek.com","45113344","","GUERRA","MAXIMILIANO","1992-10-17","17","10","",30,"","N","INTERTURIS","","N","",""
"DNI41016635","lucas.carabajal@softtek.com","12121221","","CARABAJAL","LUCAS IAN","1985-12-19","19","12","",37,"","N","INTERTURIS","","N","",""
"DNI12345678","asdasd@gmail.com","12312333","","IAN","LUCAS","1996-10-16","16","10","",26,"","N","INTERTURIS","","N","",""
"DNI44553499","tomas.gimenez@softtek.com","","","GIMENEZ","TOMAS","2002-12-11","11","12","",20,"","N","INTERTURIS","","N","",""
"DNI14207568","mailbox-melar-base@yopmail.com","","","COVID","PRUEBA QA","1980-01-01","01","01","",43,"","N","DESPEGAR ARGENTINA CF","","N","",""
"DNI12345678","mailbox-melar-base@yopmail.com","","","ARGENTINA","BASE","1980-01-01","01","01","",43,"","N","DESPEGAR ARGENTINA CF","","N","",""
"DNI44234567","mailbox-melar-base@yopmail.com","","","NIÑO","TEST","1980-01-01","01","01","",43,"","N","DESPEGAR ARGENTINA CF","","N","",""
"DNI57123094","mailbox-melar-base@yopmail.com","","","BEBÉ","TEST","1980-01-01","01","01","",43,"","N","DESPEGAR ARGENTINA CF","","N","",""
"Otros1673274414","mailbox-murray-28n93emia5@yopmail.com","","","ROMERO","DIEGO QA ADTZ","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros1673439993","mailbox-murray-rqnawcc4ai@yopmail.com","","","ROMERO","DIEGO QA ADTW","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros1673439994","mailbox-murray-rqnawcc4ai@yopmail.com","","","ROMERO","DIEGO QA ADTQ","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"DNI11111111","gustavo.santoro@osde.com.ar","38715434334","","DI","MARCO EDUARDO","1956-01-01","01","01","",67,"","N","INTERTURIS","","N","",""
"DNI37020407","lucasfull92@hotmail.com","","","ARGAÑARAZ","LUCAS ARIEL","1992-09-03","03","09","",30,"","N","","","N","",""
"Otros1673546709","mailbox-murray-eqw4uvtuiy@yopmail.com","","","ROMERO","DIEGO QA ADTW","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"Otros1673553558","mailbox-murray-ttsdpfrujo@yopmail.com","","","ROMERO","DIEGO QA ADTO","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"RUT131023049","prueba@prueba.cl","56987678767","","SDF","SD","2023-01-16","16","01","",0,"","N","TRAVEL ACE CHILE S.A","","N","",""
"RUT183444808","prueba@prueba.cl","56987678767","","ADA","DSAD","2023-01-16","16","01","",0,"","N","TRAVEL ACE CHILE S.A","","N","",""
"DNI40216545545","albertoAlmanzar@gmail.com","","","ALMANZAR","ALBERTO","2001-10-08","08","10","",21,"","N","CORP HUMANO SEG DE REP DOMINICANA UADU","","N","",""
"DNI40215454546","manuelj@gmail.com","","","JIMENEZ","MANUEL","2003-10-08","08","10","",19,"","N","CORP HUMANO SEG DE REP DOMINICANA UADU","","N","",""
"DNI40215454545","Marino@gmail.com","","","ESTEBAN","MARINO","2006-10-08","08","10","",16,"","N","CORP HUMANO SEG DE REP DOMINICANA UADU","","N","",""
"RUT999999999","mantor_4@hotmail.com","","","SOLANO","MANUEL","2005-02-28","28","02","",18,"","N","METLIFE DIRECT TO CONSUMER DCM","","N","",""
"RUT193619193","miguel.povea@anschile.cl","56999999999","","DSADSA","DSADSA","1995-06-23","23","06","",27,"","N","TRAVEL ACE CHILE S.A","","N","",""
"DNI28123123","celeste.aguirre@flybondi.com","","","AGUIRRE","CELESTE","2000-05-02","02","05","",22,"","N","CF RETAIL AEREOS","","N","",""
"RUT187334934","lla@lala.cl","22222222","","RIO PINDAL","OSCAR IGNACIO DEL","1995-01-04","04","01","",28,"","N","AGENCIA DE VIAJES TURAVION SPA","","N","",""
